"V1" "V2" "V3"
"1" -0.321752754971385 6.13021736498922 -0.0589963654056191
"2" 2.00884509366006 -6.10343190841377 0.0731145357713103
"3" 6.52922854758799 -5.85099246818572 -0.368448309600353
"4" 5.87755270767957 -5.69096451625228 -0.167186767794192
"5" -2.43960253428668 -4.21863714698702 0.304451715201139
"6" -3.00521477125585 1.10095341689885 0.239917924627662
"7" 9.6667488431558 0.220033535733819 -0.450627338141203
"8" 8.64409053232521 -3.6149667063728 0.297296247445047
"9" 4.37095925677568 6.32711627520621 -0.457241833209991
"10" -1.98579713236541 -4.65869930107147 0.350305149331689
"11" 2.60842068586498 6.46444321144372 -0.422344286926091
"12" -3.15987180452794 2.75162077043205 -0.0345525471493602
"13" 3.66004071198404 6.81948577053845 0.0917524518445134
"14" -3.31770750693977 0.775119108147919 -0.0856298906728625
"15" -2.80921162571758 2.3061414854601 -0.0938380928710103
"16" -3.31340434961021 -1.85746547300369 -0.468275542370975
"17" 8.27399548143148 4.11115158814937 -0.441106269136071
"18" 7.9103020997718 -4.20280727557838 -0.252782111056149
"19" 4.51692940667272 -6.03867106605321 0.0355692999437451
"20" -3.14183259848505 -2.54644574597478 -0.249945721589029
"21" 3.97258369252086 6.54442218597978 0.0141604151576757
"22" 7.16556158382446 4.98716257978231 -0.31518385745585
"23" 4.59238655399531 6.39676273800433 0.22295210044831
"24" 8.82067409344018 3.24879270512611 -0.234817904420197
"25" -3.32591954153031 2.15806768741459 0.0195251731202006
"26" 9.57769377622753 -1.75164796411991 0.354739134199917
"27" 4.87063648179173 -6.6148860193789 -0.179459699429572
"28" -1.30242627114058 5.22832071874291 -0.257765045389533
"29" -0.565420584753156 -5.25273382663727 0.383575013838708
"30" 4.79685935657471 -5.83136094268411 0.284949610941112
"31" 1.82855388149619 -6.62706770934165 0.371216586790979
"32" -3.39178098365664 2.76152275502682 0.0567196169868112
"33" -0.778270717710257 -5.08329805918038 -0.252096438780427
"34" 4.52868272550404 -6.10336007550359 0.0434944871813059
"35" -0.996741014532745 4.89537650719285 -0.286500733345747
"36" 3.65663977339864 -6.47225907538086 -0.246316925622523
"37" 8.98073858115822 -2.39276055246592 0.155942556448281
"38" 5.05158278159797 -6.28556150011718 -0.452725198119879
"39" 6.16812228225172 -5.83951460663229 0.398209164850414
"40" 7.64698371756822 4.97759635560215 -0.287324581295252
"41" 9.70409018453211 -1.02420485578477 -0.226743454113603
"42" 9.79324282612652 -0.388119765557349 -0.357252676039934
"43" 6.92428268492222 -4.93589872960001 0.317039024084806
"44" -2.36337277106941 -4.11385544575751 -0.349352206103504
"45" -2.45661439839751 2.89466477930546 0.0397779559716582
"46" 6.00780525244772 -5.51999642513692 -0.397645141929388
"47" -1.58469326794147 4.33992218691856 -0.321955876424909
"48" 4.51382221654058 -5.96749173477292 0.101610007695854
"49" 4.46251831483096 -6.66025743354112 -0.0375912850722671
"50" -1.95715926587582 -4.57701827399433 -0.340794124640524
"51" 2.76704350486398 6.25300122890621 0.212027714587748
"52" 6.00293553434312 5.51132930442691 0.359180043451488
"53" -2.54886576440185 3.36568992119282 -0.356409004889429
"54" 0.450613093562424 5.97169072832912 0.181441763415933
"55" 5.80969898495823 5.36198751535267 0.129565806128085
"56" -1.3663964252919 5.45983504503965 2.05449759960175e-05
"57" 3.50642486009747 -6.68089215643704 -0.182412988506258
"58" 7.17213492840528 4.86655299551785 0.113961361348629
"59" -3.70534879155457 1.78787760436535 -0.236979201436043
"60" 5.46544768847525 -5.88181216735393 -0.244737342000008
"61" 9.60210504475981 -2.15630623977631 0.181119828484952
"62" -2.21298059914261 -3.77216361928731 -0.00537265557795763
"63" -2.87269827909768 -2.94037332292646 0.0440026167780161
"64" 8.60035109799355 2.88365753833205 0.32759761903435
"65" 6.13014666829258 -5.22940494120121 -0.169784422032535
"66" 2.72535569034517 -6.04235715698451 -0.130775524303317
"67" 1.57417424488813 -6.2902835663408 0.169196701608598
"68" 5.50486385822296 -5.77459441963583 -0.35994722507894
"69" 9.15117869153619 -0.69163256790489 0.179095985367894
"70" 6.10282451380044 -6.19978718925267 0.0233857985585928
"71" 9.45535410195589 -1.33198516909033 0.491515854373574
"72" 0.627920762635767 6.11532715614885 0.44682951644063
"73" 8.84415809530765 -2.90370114147663 0.12339785695076
"74" -1.81185601744801 4.28467476274818 0.476863067597151
"75" 9.13090959191322 -0.797044052742422 0.206302395090461
"76" 8.2803344912827 -3.6905576614663 -0.321870194748044
"77" -2.58715733420104 2.68420725595206 -0.0786328595131636
"78" 3.36541404481977 6.48284347727895 -0.117904213257134
"79" 4.83247236348689 -6.41375263687223 0.45691778883338
"80" 6.61412698682398 -5.62491817865521 0.196909080259502
"81" 9.29447162896395 -1.71859324444085 -0.340224960818887
"82" 7.88558885920793 4.48716259095818 0.449154963716865
"83" -3.37392957881093 0.2810048032552 0.371544458903372
"84" 4.44499353412539 -6.26485244836658 -0.0257711252197623
"85" 0.342679731547832 5.58994918130338 -0.252993325702846
"86" 2.50987913925201 -6.75981238018721 -0.317063019610941
"87" 2.73511677980423 6.71860811766237 0.324987974017859
"88" -3.41817460954189 0.866491859778762 0.222913040779531
"89" 2.61897238437086 6.30990435834974 0.160267506726086
"90" 0.815710825845599 6.0615747096017 0.337191503494978
"91" 8.72947006020695 -2.15451348572969 0.0149107305333018
"92" 2.97010033857077 -6.4623360754922 -0.196173842996359
"93" -3.60784516204149 1.94991482421756 -0.220629405230284
"94" 1.53988999314606 -6.63956555072218 -0.334587073884904
"95" 9.07320225611329 -2.51588551793247 -0.246654017828405
"96" 7.54661939106882 -5.1814848696813 0.197292622178793
"97" -3.46043730620295 -1.326261209324 0.126564460806549
"98" 6.29159276373684 -5.62002282589674 0.327843194827437
"99" -3.82094884756953 1.07079918030649 0.218477980233729
"100" -0.829242528416216 -5.78394388779998 0.0330830039456487
"101" 9.33083446696401 1.77929727360606 -0.0531476084142923
"102" 1.71217866241932 6.14555121399462 0.125223491340876
"103" -2.9111071722582 -1.21354618575424 -0.174329909496009
"104" 1.04669774416834 6.17192378267646 0.393409109674394
