0.81081081	0.29824561
1.2058212	-1.6491228
1.4345114	1.4210526
1.4760915	1.2105263
1.4968815	1.4210526
1.5384615	1.3508772
1.5592516	1.5263158
1.5592516	1.1578947
5.3846154	1.7017544
1.6839917	1.5263158
1.7463617	1.1754386
1.7463617	1.3333333
1.8087318	1.1929825
1.995842	2.4210526
2.4948025	-2.0175439
3.0769231	-1.6842105
3.0977131	-1.4736842
3.1808732	-1.6140351
3.2016632	1.0701754
3.2640333	-1.4736842
3.2848233	-1.6666667
3.3471933	-1
3.3679834	-1.4912281
3.4095634	-1.6140351
3.4927235	-1.7017544
3.5343035	-1.5087719
3.5758836	-1.6842105
3.6382536	-1.6140351
3.6590437	-1.6491228
3.7214137	-1.7017544
5.1351351	1.2807018
5.4885655	1.5789474
3.8877339	2.2280702
3.8877339	-1.5263158
3.9293139	-1.7192982
3.950104	-1.6491228
4.0748441	-1.6666667
4.0956341	-1.5087719
4.1995842	-1.6140351
4.2411642	-1.5263158
4.2411642	-1.7368421
4.3243243	-1.6315789
4.3243243	-1.7368421
4.3243243	-1.5789474
4.3243243	-1.3684211
4.4282744	-1.6666667
4.4282744	-1.7192982
4.4906445	-1.8421053
4.5114345	-1.8947368
4.5530146	-1.4912281
4.5738046	-1.5263158
4.5945946	-1.5614035
4.6985447	-1.9122807
4.7401247	-1.4035088
4.8232848	-2
4.8648649	-1.3508772
4.989605	-1.3333333
5.010395	-1.9649123
4.3866944	-1.3157895
4.3866944	-1.6140351
5.0727651	-1.9649123
5.0727651	-2.1052632
5.0935551	-1.1754386
5.1143451	-1.2807018
5.1351351	-0.14035088
5.1767152	-2.0877193
5.2806653	-1.2631579
5.3014553	-1.122807
5.3014553	-2
5.3222453	-1.0877193
5.3638254	-1.1754386
5.3638254	-2.0526316
5.3638254	-1.122807
5.4677755	-1.1578947
5.5301455	1.7192982
5.5301455	1.2807018
5.5509356	0.89473684
5.5717256	1.4035088
5.5717256	1.8070175
5.6340956	0.87719298
5.6548857	1.7192982
5.6964657	1.3684211
5.7172557	2.1052632
5.4261954	-1.122807
5.4469854	-2.2105263
5.5093555	-0.98245614
5.5301455	-2.1754386
5.5925156	-1.1929825
5.6340956	-2.1052632
5.6548857	-1.0701754
5.6756757	-2.0701754
5.987526	-2.245614
5.8212058	-0.94736842
5.7588358	-2.1052632
5.7796258	-1.0701754
5.8004158	-2.1403509
5.8627859	-1.122807
5.9043659	0.92982456
5.9251559	-0.98245614
5.9459459	1.0877193
5.966736	1.8245614
6.008316	1.4035088
6.008316	-1.0701754
6.029106	-2.3684211
6.0706861	-0.94736842
6.0914761	1.8070175
6.0914761	0.73684211
6.1122661	2.2807018
6.1122661	-2.2631579
6.1538462	-2.1754386
6.1538462	-2.4035088
6.1538462	-0.96491228
6.1954262	1.754386
6.2162162	-0.94736842
6.2370062	-0.98245614
6.2785863	1.0350877
6.3201663	1.3859649
6.3201663	-1.0701754
6.3617464	-0.96491228
6.4033264	1.8947368
6.4033264	-0.8245614
6.4241164	-0.24561404
6.4241164	-2.4035088
6.4449064	-2.5087719
6.4656965	1.9649123
6.4656965	-1.0526316
6.4864865	-2.4736842
6.5072765	-0.9122807
6.5280665	-2.5087719
6.5488565	0.80701754
6.5488565	-2.5438596
6.6528067	-2.5964912
6.7151767	1.8596491
6.7151767	2.0877193
6.7151767	1.122807
6.5072765	-0.96491228
6.6112266	-0.89473684
6.7151767	-0.96491228
6.7359667	1.1754386
6.7359667	-0.84210526
6.7775468	-0.89473684
6.7983368	1.6315789
7.6507277	-0.68421053
6.8191268	1.4561404
6.8814969	1.2982456
6.9022869	1.7719298
6.985447	1.245614
7.0686071	-2.5087719
6.8607069	-0.8245614
6.8607069	-0.78947368
6.8814969	-0.89473684
6.8814969	-1.5614035
6.8814969	-2.6666667
6.9022869	-1.6666667
6.985447	-1.7017544
7.006237	-0.8245614
7.027027	-1.5263158
7.047817	-0.89473684
7.047817	-1.4385965
7.1101871	-2.4561404
7.1101871	-1.754386
7.1101871	-1.5263158
7.1101871	-1.6140351
7.1101871	-2.5087719
7.1101871	-0.9122807
7.1309771	-2.5614035
7.1517672	-0.80701754
7.1725572	-2.4561404
7.1725572	-1.3859649
7.2141372	-2.4912281
7.2141372	-1.5964912
7.2349272	2.1403509
7.2349272	-1.5263158
7.2349272	-2.6140351
7.2349272	-0.84210526
7.2557173	-0.75438596
7.2765073	-2.4210526
7.2972973	-1.7368421
7.2972973	-1.5789474
7.3596674	-0.84210526
7.3596674	-1.4736842
7.3804574	-2.4561404
7.4220374	-0.73684211
7.4220374	-1.5087719
7.4220374	-1.6315789
7.4428274	-1.7192982
7.4636175	-2.5438596
7.4636175	-0.80701754
7.5051975	-1.5614035
7.7130977	-0.80701754
7.5259875	-0.84210526
7.5259875	-1.6315789
7.5467775	-2.5789474
7.5467775	-0.9122807
7.6299376	-2.3859649
7.6507277	-2.2631579
7.7130977	-2.4736842
7.8170478	-2.3684211
7.9417879	-2.2631579
7.9417879	-2.2280702
8.3991684	1.2105263
8.8357588	-1.6666667
